Date,Receipt number,Receipt type,Gross sales,Discounts,Net sales,Taxes,Total collected,Cost of goods,Gross profit,Payment type,Description,Dining option,POS,Store,Cashier name,Customer name,Customer contacts,Status
8/31/20 4:28 PM,5-3353,Sale,117.00,0.00,117.00,0.00,117.00,0.00,117.00,Card,"1 x Mac & Nothing (Beef), 2 x Honey Chilli Chicken, 1 x Soy Glazed Chicken, 1 x Crusted Chicken Chop Chop (White Rice), 2 x Lemon Tea (Iced), 2 x Chocolate (Iced), 1 x Cookies & Cream Frappe",Table 8,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 4:23 PM,5-3352,Sale,11.00,0.00,11.00,0.00,11.00,0.00,11.00,Cash,1 x Cappuccino (Hot),Table 15,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 4:17 PM,5-3351,Sale,13.00,2.60,10.40,0.00,10.40,0.00,10.40,Card,1 x Butter Chicken,Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 4:16 PM,5-3350,Sale,36.00,0.00,36.00,0.00,36.00,0.00,36.00,Card,"1 x Tom Yam Fried Rice (Chicken), 1 x Mac & Cheese (Beef), 1 x Peach Tea (Iced), 1 x Lemon Tea (Iced)",Table 9,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 4:12 PM,5-3349,Sale,48.00,0.00,48.00,0.00,48.00,0.00,48.00,Cash,"1 x Crusted Chicken Chop Chop (Fries), 1 x Aglio Olio (Seafood), 1 x Lemon Tea (Iced), 1 x Cappuccino (Hot)",Table 10,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 4:10 PM,5-3348,Sale,45.00,0.00,45.00,0.00,45.00,0.00,45.00,Cash,"1 x Fried Kuay Teow (Seafood), 1 x Arabiatta (Chicken), 1 x Smores Toast, 1 x Tea (Iced), 1 x A&W Root Beer",Table 12,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 4:08 PM,5-3347,Sale,36.00,0.00,36.00,0.00,36.00,0.00,36.00,Card,"1 x Tea (Iced), 1 x Peach Tea (Iced), 1 x Salted Egg Chicken, 1 x Thai Basil Chicken",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 4:05 PM,5-3346,Sale,48.00,0.00,48.00,0.00,48.00,0.00,48.00,Cash,"1 x Carbonara (Beef), 1 x Butter Chicken, 1 x Vanilla Latte (Iced), 1 x Earl Grey",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 4:04 PM,5-3345,Sale,69.00,0.00,69.00,0.00,69.00,0.00,69.00,Cash,"1 x Salted Caramel Latte Frappe, 1 x Salted Caramel Latte (Hot), 1 x Arabiatta (Seafood), 1 x Salted Egg Chicken, 1 x Smores Toast",Table 2,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 4:01 PM,5-3344,Sale,43.00,0.00,43.00,0.00,43.00,0.00,43.00,Cash,"1 x Mineral Water (Iced), 1 x Mint & Lime, 1 x Aglio Olio (Seafood), 1 x Married Salted Caramel",Out 3,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 3:58 PM,5-3343,Sale,29.00,0.00,29.00,0.00,29.00,0.00,29.00,Cash,"1 x Chocolate Nutella, 1 x Lemon Tea (Iced), 1 x Latte (Hot)",Out 2,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 3:48 PM,5-3342,Sale,12.00,0.00,12.00,0.00,12.00,0.00,12.00,Cash,1 x Married Salted Caramel,Table 3,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 3:47 PM,5-3341,Sale,126.00,0.00,126.00,0.00,126.00,0.00,126.00,Card,"1 x Party Sandwich, 1 x Mee Goreng (Beef), 1 x Tom Yam Fried Rice (Seafood), 1 x Masak Lemak Cili Api (Beef), 1 x Masak Lemak Cili Api (Seafood), 1 x Tea (Iced), 1 x Chocolate (Hot), 1 x Salted Caramel Milk (Iced), 1 x Leapin' Lychee, 1 x Mint & Lime, 1 x Married Salted Caramel",Table 6,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 3:45 PM,5-3340,Sale,57.00,0.00,57.00,0.00,57.00,0.00,57.00,Cash,"1 x Butterscotch Latte (Iced), 1 x Creamy Curry (Chicken), 1 x Salted Egg Chicken, 1 x Honey Chilli Chicken, 1 x Coca-Cola",Table 5,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 3:41 PM,5-3339,Sale,34.00,0.00,34.00,0.00,34.00,0.00,34.00,Card,"1 x Honey Chilli Chicken, 1 x Masak Lemak Cili Api (Beef), 1 x Tea (Iced), 1 x Teh Tarik (Iced)",Table 9,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 3:40 PM,5-3338,Sale,19.00,0.00,19.00,0.00,19.00,0.00,19.00,Cash,"1 x Carbonara (Chicken), 1 x Lemon Tea (Iced)",Table 1,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 3:36 PM,5-3337,Sale,27.00,0.00,27.00,0.00,27.00,0.00,27.00,Card,"1 x Carbonara (Beef), 1 x Salted Caramel Latte (Iced)",Table 11,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 3:34 PM,5-3336,Sale,3.00,0.00,3.00,0.00,3.00,0.00,3.00,Cash,1 x Mineral Water (Iced),Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 3:32 PM,5-3335,Sale,24.00,0.00,24.00,0.00,24.00,0.00,24.00,Card,"1 x Solo Salted Caramel, 1 x Chocolate Nutella",Table 14,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 3:31 PM,5-3334,Sale,38.00,0.00,38.00,0.00,38.00,0.00,38.00,Card,"1 x Lemon Tea (Iced), 1 x Long Black (Iced), 1 x Married Salted Caramel, 1 x Chocolate Nutella",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 3:26 PM,5-3333,Sale,81.50,0.00,81.50,0.00,81.50,0.00,81.50,Card,"1 x Salted Egg Chicken, 1 x Carbonara (Chicken), 1 x Bulgogi Beef Fries, 1 x Creme Brulee Latte (Iced), 1 x Cookies & Cream Frappe, 1 x Married Salted Caramel",Table 14,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 3:21 PM,5-3332,Sale,60.00,0.00,60.00,0.00,60.00,0.00,60.00,Card,"1 x Aglio Olio (Seafood), 1 x Creamy Curry (Seafood), 1 x Midnight Currant, 1 x Coca-Cola, 1 x Married Salted Caramel",Table 7,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 3:08 PM,5-3331,Sale,39.00,0.00,39.00,0.00,39.00,0.00,39.00,Cash,"1 x Butter Chicken, 1 x Honey Chilli Chicken, 2 x Mineral Water (Iced), 1 x Spring Rolls",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 3:07 PM,5-3330,Sale,60.00,0.00,60.00,0.00,60.00,0.00,60.00,Card,"1 x Nasi Goreng Kampung (Chicken), 1 x Mac & Cheese (Plain), 1 x Arabiatta (Chicken), 1 x Cappuccino (Hot), 1 x Creme Brulee Latte (Hot)",Table 8,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 3:05 PM,5-3329,Sale,39.00,0.00,39.00,0.00,39.00,0.00,39.00,Cash,"1 x Arabiatta (Chicken), 1 x Bulgogi Beef Fries, 2 x Peach Tea (Iced)",Table 13,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 3:04 PM,5-3328,Sale,36.00,0.00,36.00,0.00,36.00,0.00,36.00,Cash,"1 x Honey Chilli Chicken, 1 x Nasi Goreng Kampung (Seafood), 1 x Teh Tarik (Iced), 1 x A&W Root Beer",Table 15,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 3:02 PM,5-3327,Sale,29.00,0.00,29.00,0.00,29.00,0.00,29.00,Card,"1 x Fried Kuay Teow (Chicken), 1 x Arabiatta (Chicken), 1 x Teh Tarik (Iced), 1 x Mineral Water (Iced)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 3:01 PM,5-3326,Sale,14.50,0.00,14.50,0.00,14.50,0.00,14.50,Card,1 x Bulgogi Beef Fries,Table 11,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 3:00 PM,5-3325,Sale,42.00,0.00,42.00,0.00,42.00,0.00,42.00,Card,"1 x Masak Lemak Cili Api (Beef), 1 x Stoner Fries, 1 x Cookies & Cream Frappe",Table 10,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 2:54 PM,5-3324,Sale,33.00,0.00,33.00,0.00,33.00,0.00,33.00,Cash,"1 x Peach Tea (Iced), 1 x Mineral Water (Iced), 1 x Chocolate Nutella, 1 x Married Salted Caramel",Table 2,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 2:52 PM,5-3323,Sale,40.00,0.00,40.00,0.00,40.00,0.00,40.00,Cash,"1 x Butter Chicken, 1 x Carbonara (Beef), 2 x Extras, 1 x Tea (Iced), 1 x Coca-Cola",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 2:51 PM,5-3322,Sale,33.00,0.00,33.00,0.00,33.00,0.00,33.00,Card,"1 x Lemon Tea (Iced), 1 x Creme Brulee Latte (Iced), 1 x Masak Lemak Cili Api (Chicken)",Table 6,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 2:50 PM,5-3321,Sale,19.00,0.00,19.00,0.00,19.00,0.00,19.00,Card,"1 x Butter Chicken, 1 x Lemon Tea (Iced)",Table 6,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 2:49 PM,5-3320,Sale,33.00,0.00,33.00,0.00,33.00,0.00,33.00,Card,"1 x Butter Chicken, 1 x Arabiatta (Beef), 2 x Tea (Iced)",Table 11,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 2:47 PM,5-3319,Sale,37.00,0.00,37.00,0.00,37.00,0.00,37.00,Card,"1 x Crusted Chicken Chop Chop (White Rice), 1 x Crusted Chicken Chop Chop (Fries), 1 x Sprite, 1 x Mineral Water (No Ice)",Table 6,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 2:46 PM,5-3318,Sale,20.00,0.00,20.00,0.00,20.00,0.00,20.00,Cash,1 x Extra Charge Bar,Table 17,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 2:43 PM,5-3317,Sale,73.50,0.00,73.50,0.00,73.50,0.00,73.50,Card,"1 x Peanut Butter Jelly Toast, 1 x Tomyam Bihun (Beef), 1 x Crusted Chicken Chop Chop (Fries), 2 x Peach Tea (Iced), 1 x Mac & Cheese (Beef), 1 x Smores Toast, 1 x Mineral Water (Iced)",Table 4,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 2:41 PM,5-3316,Sale,27.00,0.00,27.00,0.00,27.00,0.00,27.00,Cash,"1 x Carbonara (Chicken), 1 x Yeung Chow Fried Rice (Beef), 1 x Tea (Iced)",Table 17,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 2:40 PM,5-3315,Sale,41.00,0.00,41.00,0.00,41.00,0.00,41.00,Card,"1 x Tomyam Bihun (Beef), 1 x Marinated Pan Seared Grilled Chicken (Fries), 1 x Fries, 1 x Tea (Iced), 1 x Peach Tea (Iced)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 2:38 PM,5-3314,Sale,50.00,0.00,50.00,0.00,50.00,0.00,50.00,Card,"1 x Crusted Chicken Chop Chop (Fries), 1 x Carbonara (Seafood), 1 x A&W Root Beer, 1 x Mineral Water (Iced), 1 x Chocolate Nutella",Table 12,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 2:28 PM,5-3313,Sale,29.00,0.00,29.00,0.00,29.00,0.00,29.00,Cash,"1 x Mushroom on Toast, 1 x Aglio Olio (Chicken), 1 x A&W Root Beer",Table 15,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 2:27 PM,5-3312,Sale,12.00,0.00,12.00,0.00,12.00,0.00,12.00,Card,1 x Married Salted Caramel,Table 1,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 2:26 PM,5-3311,Sale,13.00,0.00,13.00,0.00,13.00,0.00,13.00,Card,1 x Honey Chilli Chicken,Table 2,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 2:20 PM,5-3310,Sale,9.00,0.00,9.00,0.00,9.00,0.00,9.00,Cash,"1 x Lemon Tea (Iced), 1 x Mineral Water (Iced)",Table 17,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 2:19 PM,5-3309,Sale,30.00,0.00,30.00,0.00,30.00,0.00,30.00,Card,"1 x Butter Chicken, 1 x Creamy Curry (Chicken), 1 x Teh Tarik (Iced)",Table 1,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 2:18 PM,5-3308,Sale,98.00,0.00,98.00,0.00,98.00,0.00,98.00,Cash,"1 x Butter Chicken, 2 x Honey Chilli Chicken, 2 x Tom Yam Fried Rice (Chicken), 1 x Mac & Cheese (Chicken), 1 x Mineral Water (Iced), 2 x Peach Tea (Iced), 2 x Lemon Tea (Iced)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 2:15 PM,5-3307,Sale,48.00,0.00,48.00,0.00,48.00,0.00,48.00,Card,"1 x Tom Yam Fried Rice (Chicken), 1 x Carbonara (Beef), 1 x Midnight Currant, 1 x Salted Caramel Latte (Iced)",Table 10,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 2:11 PM,5-3306,Sale,25.00,0.00,25.00,0.00,25.00,0.00,25.00,Cash,"1 x Carbonara (Chicken), 1 x Chocolate (Iced)",Table 7,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 2:05 PM,5-3305,Sale,15.00,0.00,15.00,0.00,15.00,0.00,15.00,Cash,"1 x Extras, 1 x Married Salted Caramel",Table 17,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 2:04 PM,5-3304,Sale,35.00,0.00,35.00,0.00,35.00,0.00,35.00,Cash,"1 x Marinated Pan Seared Grilled Chicken (White Rice), 1 x Creamy Curry (Chicken), 1 x A&W Root Beer, 1 x Tea (Iced)",Table 9,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 2:04 PM,5-3303,Sale,21.00,0.00,21.00,0.00,21.00,0.00,21.00,Cash,"1 x Chocolate (Iced), 1 x Nasi Goreng Kampung (Chicken)",Out 2,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 2:03 PM,5-3302,Sale,18.00,0.00,18.00,0.00,18.00,0.00,18.00,Cash,"1 x Crusted Chicken Chop Chop (Fries), 1 x Tea (Iced)",Out 2,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 2:02 PM,5-3301,Sale,21.00,0.00,21.00,0.00,21.00,0.00,21.00,Card,"1 x Carbonara (Chicken), 1 x Teh Tarik (Iced), 1 x Coca-Cola",Out 2,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 2:01 PM,5-3300,Sale,41.00,0.00,41.00,0.00,41.00,0.00,41.00,Cash,"1 x Thai Basil Chicken, 1 x Aglio Olio (Chicken), 1 x Chocolate (Iced), 1 x Tea (Iced)",Table 3,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 1:59 PM,5-3299,Sale,25.00,0.00,25.00,0.00,25.00,0.00,25.00,Cash,"1 x Aglio Olio (Chicken), 1 x Midnight Currant",Out 2,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 1:58 PM,5-3298,Sale,77.00,0.00,77.00,0.00,77.00,0.00,77.00,Cash,"1 x Salted Egg Chicken, 1 x Nasi Goreng Kampung (Chicken), 1 x Mac & Cheese (Chicken), 1 x Carbonara (Beef), 1 x Long Black (Hot), 1 x Teh Tarik (Hot), 1 x Party Sandwich",Table 8,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 1:56 PM,5-3297,Sale,9.50,0.00,9.50,0.00,9.50,0.00,9.50,Card,1 x Tom Yam Fried Rice (Chicken),Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 1:55 PM,5-3296,Sale,12.00,0.00,12.00,0.00,12.00,0.00,12.00,Cash,1 x Chocolate Nutella,Table 16,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 1:53 PM,5-3295,Sale,120.00,0.00,120.00,0.00,120.00,0.00,120.00,Card,"1 x Tom Yam Fried Rice (Chicken), 2 x Butter Chicken, 1 x Tom Yam Fried Rice (Beef), 1 x Nasi Goreng Kampung (Seafood), 1 x Carbonara (Chicken), 2 x Chocolate (Iced), 1 x Peach Tea (Iced), 1 x Peach Tea (Hot), 1 x Mocha (Iced)",Table 16,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 1:52 PM,5-3294,Sale,99.00,0.00,99.00,0.00,99.00,0.00,99.00,Card,"1 x Big Breakfast (Scrambled), 1 x Carbonara (Beef), 1 x Dragon Pearl Jasmine, 1 x A&W Root Beer, 1 x Lemon Tea (Iced), 1 x Arabiatta (Chicken), 1 x Bulgogi Beef Fries, 1 x Salted Egg Chicken",Table 17,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 1:48 PM,5-3293,Sale,68.00,0.00,68.00,0.00,68.00,0.00,68.00,Card,"1 x Tom Yam Fried Rice (Seafood), 1 x Marinated Pan Seared Grilled Chicken (Fried Rice Upgrade), 1 x Carbonara (Chicken), 1 x Mint & Lime, 1 x Mocha (Iced)",Table 12,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 1:45 PM,5-3292,Sale,52.00,0.00,52.00,0.00,52.00,0.00,52.00,Card,"1 x Midnight Currant, 1 x Mint & Lime, 1 x Marinated Pan Seared Grilled Chicken (Fries), 1 x Creamy Curry (Chicken)",Table 11,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 1:39 PM,5-3291,Sale,82.00,0.00,82.00,0.00,82.00,0.00,82.00,Card,"1 x Mac & Cheese (Chicken), 1 x Tom Yam Fried Rice (Chicken), 1 x Thai Basil Chicken, 1 x Butter Chicken, 1 x Cookies & Cream Frappe, 1 x Teh Tarik (Iced), 1 x A&W Root Beer, 1 x Mint & Lime",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 1:37 PM,5-3290,Sale,24.00,0.00,24.00,0.00,24.00,0.00,24.00,Card,"1 x Weekly Promo Food, 1 x Tea WP (Iced), 1 x Salted Egg Chicken",Table 10,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 1:32 PM,5-3289,Sale,48.00,0.00,48.00,0.00,48.00,0.00,48.00,Card,"1 x Peach Tea (Iced), 1 x Latte (Iced), 1 x Mac & Cheese (Seafood), 1 x Butter Chicken",Table 2,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 1:27 PM,5-3288,Sale,12.00,0.00,12.00,0.00,12.00,0.00,12.00,Card,1 x Solo Salted Caramel,Table 3,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 1:26 PM,5-3287,Sale,40.00,0.00,40.00,0.00,40.00,0.00,40.00,Card,"1 x Marinated Pan Seared Grilled Chicken (White Rice), 1 x Kinder Bueno Affle, 1 x Butterscotch Milk (Iced)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 1:24 PM,5-3286,Sale,32.00,0.00,32.00,0.00,32.00,0.00,32.00,Cash,"1 x Butter Chicken, 1 x Crusted Chicken Chop Chop (Fries), 1 x Sprite",Table 15,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 1:23 PM,5-3285,Sale,10.00,0.00,10.00,0.00,10.00,0.00,10.00,Cash,"1 x Weekly Promo Food, 1 x Tea WP (Iced)",Table 1,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 1:19 PM,5-3284,Sale,62.00,0.00,62.00,0.00,62.00,0.00,62.00,Cash,"1 x Country Style Omelette, 1 x Thai Basil Chicken, 1 x Nutella Toast, 1 x Earl Grey, 1 x Cookies & Cream Frappe, 1 x Chocolate Nutella",Table 16,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 1:17 PM,5-3283,Sale,12.00,0.00,12.00,0.00,12.00,0.00,12.00,Card,1 x Married Salted Caramel,Table 17,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 1:16 PM,5-3282,Sale,37.50,0.00,37.50,0.00,37.50,0.00,37.50,Card,"1 x Chocolate Nutella, 2 x Married Salted Caramel",Table 17,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 1:11 PM,5-3281,Sale,19.00,0.00,19.00,0.00,19.00,0.00,19.00,Card,"1 x Marinated Pan Seared Grilled Chicken (White Rice), 1 x Coca-Cola",Out 2,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 1:11 PM,5-3280,Sale,14.00,0.00,14.00,0.00,14.00,0.00,14.00,TnGo e-Wallet,1 x Mac & Cheese (Chicken),Out 3,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 1:10 PM,5-3279,Sale,10.00,0.00,10.00,0.00,10.00,0.00,10.00,Cash,"1 x Weekly Promo Food, 1 x Tea WP (Iced)",Out 2,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 1:09 PM,5-3278,Sale,10.00,0.00,10.00,0.00,10.00,0.00,10.00,Cash,"1 x Weekly Promo Food, 1 x Tea WP (Iced)",Out 3,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 1:08 PM,5-3277,Sale,56.00,0.00,56.00,0.00,56.00,0.00,56.00,Cash,"1 x Mac & Cheese (Chicken), 1 x Masak Lemak Cili Api (Chicken), 1 x Carbonara (Chicken), 1 x Mineral Water (Iced), 1 x Teh Tarik (Iced), 1 x Paris",Table 8,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 1:07 PM,5-3276,Sale,37.50,0.00,37.50,0.00,37.50,0.00,37.50,Card,"1 x Yeung Chow Fried Rice (Chicken), 1 x Creamy Curry (Chicken), 1 x Kaya Toast, 1 x Married Salted Caramel",Table 9,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 1:06 PM,5-3275,Sale,21.00,0.00,21.00,0.00,21.00,0.00,21.00,Card,"1 x Butter Chicken, 1 x Teh Tarik (Iced)",Out 2,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 1:05 PM,5-3274,Sale,21.50,0.00,21.50,0.00,21.50,0.00,21.50,Card,"1 x Salted Egg Chicken, 1 x Peach Tea (Iced)",Out 2,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 1:01 PM,5-3273,Sale,17.00,0.00,17.00,0.00,17.00,0.00,17.00,TnGo e-Wallet,"1 x Solo Salted Caramel, 1 x Extra Charge Bar",Table 2,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 12:54 PM,5-3272,Sale,29.00,0.00,29.00,0.00,29.00,0.00,29.00,Cash,"1 x Marinated Pan Seared Grilled Chicken (Fries), 1 x Salted Egg Chicken",Table 7,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 12:54 PM,5-3271,Sale,55.00,0.00,55.00,0.00,55.00,0.00,55.00,Card,"1 x Crusted Chicken Chop Chop (Fried Rice Upgrade), 1 x Marinated Pan Seared Grilled Chicken (Fried Rice Upgrade), 1 x Tea (Iced), 1 x Coca-Cola, 1 x Married Salted Caramel",Table 10,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 12:52 PM,5-3270,Sale,12.00,0.00,12.00,0.00,12.00,0.00,12.00,Cash,1 x Chocolate Nutella,Table 14,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 12:51 PM,5-3269,Sale,53.00,0.00,53.00,0.00,53.00,0.00,53.00,Card,"1 x Salted Egg Chicken, 1 x Carbonara (Chicken), 1 x Butterscotch Latte (Iced), 1 x Butterscotch Milk (Iced), 1 x Peach Tea (Iced)",Table 3,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 12:50 PM,5-3268,Sale,77.00,0.00,77.00,0.00,77.00,0.00,77.00,Cash,"1 x A&W Root Beer, 1 x Mocha (Iced), 1 x Chocolate (Iced), 1 x Mineral Water (Iced), 1 x Mac & Cheese (Beef), 1 x Carbonara (Beef), 1 x Aglio Olio (Seafood)",Table 6,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 12:48 PM,5-3267,Sale,54.00,0.00,54.00,0.00,54.00,0.00,54.00,Cash,"1 x Weekly Promo Food, 1 x Tea WP (Iced), 1 x Carbonara (Chicken), 1 x Creamy Curry (Seafood), 1 x Chocolate (Iced), 1 x Mineral Water (Iced)",Table 10,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 12:46 PM,5-3266,Sale,15.00,0.00,15.00,0.00,15.00,0.00,15.00,Card,1 x Crusted Chicken Chop Chop (Fries),Table 12,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 12:45 PM,5-3265,Sale,6.00,0.00,6.00,0.00,6.00,0.00,6.00,Cash,1 x Peach Tea (Iced),Table 3,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 12:44 PM,5-3264,Sale,44.00,0.00,44.00,0.00,44.00,0.00,44.00,Card,"1 x Stoner Fries, 1 x Latte (Iced), 1 x Salted Caramel Latte Frappe",Table 12,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 12:43 PM,5-3263,Sale,38.00,0.00,38.00,0.00,38.00,0.00,38.00,Card,"1 x Aglio Olio (Chicken), 1 x Carbonara (Seafood), 1 x Mineral Water (Iced), 1 x Lemon Tea (Iced)",Table 12,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 12:38 PM,5-3262,Sale,109.00,0.00,109.00,0.00,109.00,0.00,109.00,Card,"1 x Marinated Pan Seared Grilled Chicken (White Rice), 1 x Soy Glazed Chicken, 1 x Arabiatta (Beef), 1 x Yeung Chow Fried Rice (Chicken), 1 x Butter Chicken, 1 x Peach Tea (Iced), 1 x Long Black (Iced), 1 x Lemon Tea (Iced), 1 x Leapin' Lychee, 1 x Vanilla Latte (Iced)",Table 17,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 12:34 PM,5-3261,Sale,48.50,0.00,48.50,0.00,48.50,0.00,48.50,Cash,"1 x Thai Basil Chicken, 1 x Mac & Cheese (Beef), 1 x Condensed Milk Toast, 1 x Salted Caramel Latte (Iced), 1 x Peach Tea (Iced)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 12:33 PM,5-3260,Sale,42.00,0.00,42.00,0.00,42.00,0.00,42.00,Card,"1 x Masak Lemak Cili Api (Seafood), 1 x Salted Egg Chicken, 1 x Lemon Tea (Hot), 1 x Peach Tea (Iced)",Table 16,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 12:31 PM,5-3259,Sale,29.00,0.00,29.00,0.00,29.00,0.00,29.00,Cash,"1 x Crusted Chicken Chop Chop (Fries), 1 x Weekly Promo Food, 1 x Tea WP (Iced), 1 x A&W Root Beer",Table 8,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 12:30 PM,5-3258,Sale,13.00,0.00,13.00,0.00,13.00,0.00,13.00,TnGo e-Wallet,1 x Butter Chicken,Table 8,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 12:27 PM,5-3257,Sale,39.00,0.00,39.00,0.00,39.00,0.00,39.00,Card,"1 x Country Style Omelette, 1 x Peach Tea (Iced), 1 x Kinder Bueno Affle, 1 x Mineral Water (Iced)",Table 5,POS 2020,Glaze Eatery,Owner,,,Closed
8/31/20 12:20 PM,5-3256,Sale,61.00,0.00,61.00,0.00,61.00,0.00,61.00,Card,"1 x Big Breakfast (Scrambled), 1 x Crusted Chicken Chop Chop (Fries), 1 x Creme Brulee Latte (Iced), 1 x Butterscotch Latte (Iced)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
